,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
,,36.24725342,,
,,39.03794289,,
,,38.86127472,,
,,36.07666492,,
,,34.75511074,,
,,35.4501009,,
,,36.7372036,,
,,33.98442268,,
,,34.96754169,,
,,34.54983234,,
,,37.27948666,,
,,33.86580944,,
,,33.63883495,,
,,34.34479237,,
,,34.85715389,,
,,34.98530388,,
,,35.39669514,,
,,35.9711647,,
,,33.239007,,
,,36.27681732,,
,,34.67202187,,
,,33.42199326,,
,,33.77068043,,
,,35.61091423,,
,,34.77835655,,
,,36.04578972,,
,,34.13307667,,
,,35.75670719,,
,,35.0997448,,
,,32.90939331,,
,,35.18188,,
,,34.01398659,,
,,33.6587429,,
,,35.42244434,,
,,35.26675701,,
,,35.11095047,,
,,34.79325771,,
,,34.01958942,,
,,39.3525362,,
,,36.78274155,,
,,39.73412514,,
,,36.29672527,,
,,34.3952179,,
,,33.29885006,,
,,34.25347805,,
,,33.65802765,,
,,36.18967533,,
,,35.74621677,,
,,35.04836559,,
,,33.30552578,,
,,34.06882286,,
,,36.80896759,,
,,36.07976437,,
,,37.59682178,,
,,35.52162647,,
,,34.70647335,,
